timestamp,location,resource_type,stock_level,snap_event
2026-02-27T03:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,73.01,false
2026-02-27T03:00:00Z,Sanctum Sanctorum,Pym Particles,24.53,false
2026-02-27T03:00:00Z,Avengers Compound,Vibranium,152.65,false
2026-02-27T03:00:00Z,Avengers Compound,Medical Kits,37.19,false
2026-02-27T03:00:00Z,Avengers Compound,Clean Water,1193.92,false
2026-02-27T03:00:00Z,Avengers Compound,Arc Reactor Cores,1.78,false
2026-02-27T03:00:00Z,Avengers Compound,Pym Particles,0.00,false
2026-02-27T03:00:00Z,Sokovia,Vibranium,381.95,false
2026-02-27T03:00:00Z,Sokovia,Medical Kits,383.83,false
2026-02-27T03:00:00Z,Sokovia,Clean Water,963.63,false
2026-02-27T03:00:00Z,Sokovia,Arc Reactor Cores,0.00,false
2026-02-27T03:00:00Z,Sokovia,Pym Particles,0.00,false
2026-02-27T03:00:00Z,New Asgard,Vibranium,525.07,false
2026-02-27T03:00:00Z,New Asgard,Medical Kits,0.00,false
2026-02-27T03:00:00Z,New Asgard,Clean Water,622.80,false
2026-02-27T03:00:00Z,New Asgard,Arc Reactor Cores,91.71,false
2026-02-27T03:00:00Z,New Asgard,Pym Particles,79.83,false
2026-02-27T04:00:00Z,Wakanda,Vibranium,0.00,false
2026-02-27T04:00:00Z,Wakanda,Medical Kits,212.29,false
2026-02-27T04:00:00Z,Wakanda,Clean Water,663.70,false
2026-02-27T04:00:00Z,Wakanda,Arc Reactor Cores,154.43,false
2026-02-27T04:00:00Z,Wakanda,Pym Particles,0.22,false
2026-02-27T04:00:00Z,Sanctum Sanctorum,Vibranium,313.98,false
2026-02-27T04:00:00Z,Sanctum Sanctorum,Medical Kits,76.50,false
2026-02-27T04:00:00Z,Sanctum Sanctorum,Clean Water,1070.88,false
2026-02-27T04:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,65.75,false
2026-02-27T04:00:00Z,Sanctum Sanctorum,Pym Particles,22.81,false
2026-02-27T04:00:00Z,Avengers Compound,Vibranium,143.88,false
2026-02-27T04:00:00Z,Avengers Compound,Medical Kits,35.76,false
2026-02-27T04:00:00Z,Avengers Compound,Clean Water,1160.53,false
2026-02-27T04:00:00Z,Avengers Compound,Arc Reactor Cores,1.10,false
2026-02-27T04:00:00Z,Avengers Compound,Pym Particles,0.00,false
2026-02-27T04:00:00Z,Sokovia,Vibranium,369.75,false
2026-02-27T04:00:00Z,Sokovia,Medical Kits,366.09,false
2026-02-27T04:00:00Z,Sokovia,Clean Water,923.60,false
2026-02-27T04:00:00Z,Sokovia,Arc Reactor Cores,0.00,false
2026-02-27T04:00:00Z,Sokovia,Pym Particles,0.00,false
2026-02-27T04:00:00Z,New Asgard,Vibranium,518.77,false
2026-02-27T04:00:00Z,New Asgard,Medical Kits,245.87,false
2026-02-27T04:00:00Z,New Asgard,Clean Water,603.70,false
2026-02-27T04:00:00Z,New Asgard,Arc Reactor Cores,88.88,false
2026-02-27T04:00:00Z,New Asgard,Pym Particles,90.85,false
2026-02-27T05:00:00Z,Wakanda,Vibranium,0.00,false
2026-02-27T05:00:00Z,Wakanda,Medical Kits,202.45,false
2026-02-27T05:00:00Z,Wakanda,Clean Water,642.45,false
2026-02-27T05:00:00Z,Wakanda,Arc Reactor Cores,147.21,false
2026-02-27T05:00:00Z,Wakanda,Pym Particles,0.00,false
2026-02-27T05:00:00Z,Sanctum Sanctorum,Vibranium,307.68,false
2026-02-27T05:00:00Z,Sanctum Sanctorum,Medical Kits,71.12,false
2026-02-27T05:00:00Z,Sanctum Sanctorum,Clean Water,1042.56,false
2026-02-27T05:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,61.47,false
2026-02-27T05:00:00Z,Sanctum Sanctorum,Pym Particles,17.45,false
2026-02-27T05:00:00Z,Avengers Compound,Vibranium,134.00,false
2026-02-27T05:00:00Z,Avengers Compound,Medical Kits,231.86,false
2026-02-27T05:00:00Z,Avengers Compound,Clean Water,2220.19,false
2026-02-27T05:00:00Z,Avengers Compound,Arc Reactor Cores,0.00,false
2026-02-27T05:00:00Z,Avengers Compound,Pym Particles,0.00,false
2026-02-27T05:00:00Z,Sokovia,Vibranium,361.03,false
2026-02-27T05:00:00Z,Sokovia,Medical Kits,350.80,false
2026-02-27T05:00:00Z,Sokovia,Clean Water,905.89,false
2026-02-27T05:00:00Z,Sokovia,Arc Reactor Cores,0.00,false
2026-02-27T05:00:00Z,Sokovia,Pym Particles,0.00,false
2026-02-27T05:00:00Z,New Asgard,Vibranium,501.83,false
2026-02-27T05:00:00Z,New Asgard,Medical Kits,233.45,false
2026-02-27T05:00:00Z,New Asgard,Clean Water,582.73,false
2026-02-27T05:00:00Z,New Asgard,Arc Reactor Cores,82.32,false
2026-02-27T05:00:00Z,New Asgard,Pym Particles,88.67,false
2026-02-27T06:00:00Z,Wakanda,Vibranium,0.00,false
2026-02-27T06:00:00Z,Wakanda,Medical Kits,195.74,false
2026-02-27T06:00:00Z,Wakanda,Clean Water,628.95,false
2026-02-27T06:00:00Z,Wakanda,Arc Reactor Cores,138.23,false
2026-02-27T06:00:00Z,Wakanda,Pym Particles,0.00,false
2026-02-27T06:00:00Z,Sanctum Sanctorum,Vibranium,294.66,false
2026-02-27T06:00:00Z,Sanctum Sanctorum,Medical Kits,184.18,false
2026-02-27T06:00:00Z,Sanctum Sanctorum,Clean Water,1013.31,false
2026-02-27T06:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,57.19,false
2026-02-27T06:00:00Z,Sanctum Sanctorum,Pym Particles,14.76,false
2026-02-27T06:00:00Z,Avengers Compound,Vibranium,402.24,false
2026-02-27T06:00:00Z,Avengers Compound,Medical Kits,336.08,false
2026-02-27T06:00:00Z,Avengers Compound,Clean Water,2128.83,false
2026-02-27T06:00:00Z,Avengers Compound,Arc Reactor Cores,0.00,false
2026-02-27T06:00:00Z,Avengers Compound,Pym Particles,0.00,false
2026-02-27T06:00:00Z,Sokovia,Vibranium,353.20,false
2026-02-27T06:00:00Z,Sokovia,Medical Kits,344.82,false
2026-02-27T06:00:00Z,Sokovia,Clean Water,869.70,false
2026-02-27T06:00:00Z,Sokovia,Arc Reactor Cores,0.00,false
2026-02-27T06:00:00Z,Sokovia,Pym Particles,0.00,false
2026-02-27T06:00:00Z,New Asgard,Vibranium,493.41,false
2026-02-27T06:00:00Z,New Asgard,Medical Kits,229.17,false
2026-02-27T06:00:00Z,New Asgard,Clean Water,555.54,false
2026-02-27T06:00:00Z,New Asgard,Arc Reactor Cores,80.45,false
2026-02-27T06:00:00Z,New Asgard,Pym Particles,84.24,false
2026-02-27T07:00:00Z,Wakanda,Vibranium,0.00,false
2026-02-27T07:00:00Z,Wakanda,Medical Kits,181.68,false
2026-02-27T07:00:00Z,Wakanda,Clean Water,593.46,false
2026-02-27T07:00:00Z,Wakanda,Arc Reactor Cores,131.06,false
2026-02-27T07:00:00Z,Wakanda,Pym Particles,0.00,false
2026-02-27T07:00:00Z,Sanctum Sanctorum,Vibranium,280.54,false
2026-02-27T07:00:00Z,Sanctum Sanctorum,Medical Kits,177.09,false
2026-02-27T07:00:00Z,Sanctum Sanctorum,Clean Water,1846.57,false
2026-02-27T07:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,50.13,false
2026-02-27T07:00:00Z,Sanctum Sanctorum,Pym Particles,12.94,false
2026-02-27T07:00:00Z,Avengers Compound,Vibranium,394.00,false
2026-02-27T07:00:00Z,Avengers Compound,Medical Kits,322.13,false
2026-02-27T07:00:00Z,Avengers Compound,Clean Water,2087.17,false
2026-02-27T07:00:00Z,Avengers Compound,Arc Reactor Cores,0.00,false
2026-02-27T07:00:00Z,Avengers Compound,Pym Particles,0.00,false
2026-02-27T07:00:00Z,Sokovia,Vibranium,336.67,false
2026-02-27T07:00:00Z,Sokovia,Medical Kits,334.00,false
2026-02-27T07:00:00Z,Sokovia,Clean Water,855.38,false
2026-02-27T07:00:00Z,Sokovia,Arc Reactor Cores,0.00,false
2026-02-27T07:00:00Z,Sokovia,Pym Particles,0.00,false
2026-02-27T07:00:00Z,New Asgard,Vibranium,471.53,false
2026-02-27T07:00:00Z,New Asgard,Medical Kits,220.79,false
2026-02-27T07:00:00Z,New Asgard,Clean Water,531.98,false
2026-02-27T07:00:00Z,New Asgard,Arc Reactor Cores,76.77,false
2026-02-27T07:00:00Z,New Asgard,Pym Particles,77.33,false
2026-02-27T08:00:00Z,Wakanda,Vibranium,0.00,false
2026-02-27T08:00:00Z,Wakanda,Medical Kits,178.43,false
2026-02-27T08:00:00Z,Wakanda,Clean Water,582.16,false
2026-02-27T08:00:00Z,Wakanda,Arc Reactor Cores,122.98,false
2026-02-27T08:00:00Z,Wakanda,Pym Particles,0.00,false
2026-02-27T08:00:00Z,Sanctum Sanctorum,Vibranium,265.81,false
2026-02-27T08:00:00Z,Sanctum Sanctorum,Medical Kits,170.93,false
2026-02-27T08:00:00Z,Sanctum Sanctorum,Clean Water,1776.66,false
2026-02-27T08:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,44.99,false
2026-02-27T08:00:00Z,Sanctum Sanctorum,Pym Particles,8.00,false
2026-02-27T08:00:00Z,Avengers Compound,Vibranium,375.53,false
2026-02-27T08:00:00Z,Avengers Compound,Medical Kits,310.33,false
2026-02-27T08:00:00Z,Avengers Compound,Clean Water,2058.91,false
2026-02-27T08:00:00Z,Avengers Compound,Arc Reactor Cores,0.00,false
2026-02-27T08:00:00Z,Avengers Compound,Pym Particles,0.00,false
2026-02-27T08:00:00Z,Sokovia,Vibranium,322.18,false
2026-02-27T08:00:00Z,Sokovia,Medical Kits,326.96,false
2026-02-27T08:00:00Z,Sokovia,Clean Water,811.08,false
2026-02-27T08:00:00Z,Sokovia,Arc Reactor Cores,0.00,false
2026-02-27T08:00:00Z,Sokovia,Pym Particles,0.00,false
2026-02-27T08:00:00Z,New Asgard,Vibranium,454.76,false
2026-02-27T08:00:00Z,New Asgard,Medical Kits,208.23,false
2026-02-27T08:00:00Z,New Asgard,Clean Water,523.18,false
2026-02-27T08:00:00Z,New Asgard,Arc Reactor Cores,72.24,false
2026-02-27T08:00:00Z,New Asgard,Pym Particles,75.80,false
2026-02-27T09:00:00Z,Wakanda,Vibranium,0.00,false
2026-02-27T09:00:00Z,Wakanda,Medical Kits,172.98,false
2026-02-27T09:00:00Z,Wakanda,Clean Water,1695.56,false
2026-02-27T09:00:00Z,Wakanda,Arc Reactor Cores,116.14,false
2026-02-27T09:00:00Z,Wakanda,Pym Particles,0.00,false
2026-02-27T09:00:00Z,Sanctum Sanctorum,Vibranium,255.78,false
2026-02-27T09:00:00Z,Sanctum Sanctorum,Medical Kits,167.44,false
2026-02-27T09:00:00Z,Sanctum Sanctorum,Clean Water,1706.29,false
2026-02-27T09:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,40.17,false
2026-02-27T09:00:00Z,Sanctum Sanctorum,Pym Particles,6.66,false
2026-02-27T09:00:00Z,Avengers Compound,Vibranium,362.62,false
2026-02-27T09:00:00Z,Avengers Compound,Medical Kits,299.49,false
2026-02-27T09:00:00Z,Avengers Compound,Clean Water,1969.16,false
2026-02-27T09:00:00Z,Avengers Compound,Arc Reactor Cores,0.00,false
2026-02-27T09:00:00Z,Avengers Compound,Pym Particles,0.00,false
2026-02-27T09:00:00Z,Sokovia,Vibranium,311.49,false
2026-02-27T09:00:00Z,Sokovia,Medical Kits,308.72,false
2026-02-27T09:00:00Z,Sokovia,Clean Water,789.02,false
2026-02-27T09:00:00Z,Sokovia,Arc Reactor Cores,0.00,false
2026-02-27T09:00:00Z,Sokovia,Pym Particles,0.00,false
2026-02-27T09:00:00Z,New Asgard,Vibranium,435.07,false
2026-02-27T09:00:00Z,New Asgard,Medical Kits,199.75,false
2026-02-27T09:00:00Z,New Asgard,Clean Water,504.04,false
2026-02-27T09:00:00Z,New Asgard,Arc Reactor Cores,67.97,false
2026-02-27T09:00:00Z,New Asgard,Pym Particles,69.73,false
2026-02-27T10:00:00Z,Wakanda,Vibranium,0.00,false
2026-02-27T10:00:00Z,Wakanda,Medical Kits,164.65,false
2026-02-27T10:00:00Z,Wakanda,Clean Water,1628.55,false
2026-02-27T10:00:00Z,Wakanda,Arc Reactor Cores,114.03,false
2026-02-27T10:00:00Z,Wakanda,Pym Particles,0.00,false
2026-02-27T10:00:00Z,Sanctum Sanctorum,Vibranium,242.44,false
2026-02-27T10:00:00Z,Sanctum Sanctorum,Medical Kits,158.64,false
2026-02-27T10:00:00Z,Sanctum Sanctorum,Clean Water,1659.97,false
2026-02-27T10:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,34.78,false
2026-02-27T10:00:00Z,Sanctum Sanctorum,Pym Particles,3.90,false
2026-02-27T10:00:00Z,Avengers Compound,Vibranium,351.03,false
2026-02-27T10:00:00Z,Avengers Compound,Medical Kits,285.56,false
2026-02-27T10:00:00Z,Avengers Compound,Clean Water,2767.52,false
2026-02-27T10:00:00Z,Avengers Compound,Arc Reactor Cores,0.00,false
2026-02-27T10:00:00Z,Avengers Compound,Pym Particles,0.00,false
2026-02-27T10:00:00Z,Sokovia,Vibranium,307.47,false
2026-02-27T10:00:00Z,Sokovia,Medical Kits,301.07,false
2026-02-27T10:00:00Z,Sokovia,Clean Water,766.86,false
2026-02-27T10:00:00Z,Sokovia,Arc Reactor Cores,97.27,false
2026-02-27T10:00:00Z,Sokovia,Pym Particles,0.00,false
2026-02-27T10:00:00Z,New Asgard,Vibranium,425.02,false
2026-02-27T10:00:00Z,New Asgard,Medical Kits,291.16,false
2026-02-27T10:00:00Z,New Asgard,Clean Water,482.36,false
2026-02-27T10:00:00Z,New Asgard,Arc Reactor Cores,66.48,false
2026-02-27T10:00:00Z,New Asgard,Pym Particles,65.54,false
2026-02-27T11:00:00Z,Wakanda,Vibranium,0.00,false
2026-02-27T11:00:00Z,Wakanda,Medical Kits,155.67,false
2026-02-27T11:00:00Z,Wakanda,Clean Water,1584.88,false
2026-02-27T11:00:00Z,Wakanda,Arc Reactor Cores,107.59,false
2026-02-27T11:00:00Z,Wakanda,Pym Particles,0.00,false
2026-02-27T11:00:00Z,Sanctum Sanctorum,Vibranium,235.94,false
2026-02-27T11:00:00Z,Sanctum Sanctorum,Medical Kits,148.94,false
2026-02-27T11:00:00Z,Sanctum Sanctorum,Clean Water,1638.00,false
2026-02-27T11:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,29.00,false
2026-02-27T11:00:00Z,Sanctum Sanctorum,Pym Particles,0.12,false
2026-02-27T11:00:00Z,Avengers Compound,Vibranium,329.62,false
2026-02-27T11:00:00Z,Avengers Compound,Medical Kits,270.79,false
2026-02-27T11:00:00Z,Avengers Compound,Clean Water,2645.46,false
2026-02-27T11:00:00Z,Avengers Compound,Arc Reactor Cores,0.00,false
2026-02-27T11:00:00Z,Avengers Compound,Pym Particles,0.00,false
2026-02-27T11:00:00Z,Sokovia,Vibranium,291.77,false
2026-02-27T11:00:00Z,Sokovia,Medical Kits,293.30,false
2026-02-27T11:00:00Z,Sokovia,Clean Water,740.13,false
2026-02-27T11:00:00Z,Sokovia,Arc Reactor Cores,90.60,false
2026-02-27T11:00:00Z,Sokovia,Pym Particles,0.00,false
2026-02-27T11:00:00Z,New Asgard,Vibranium,414.56,false
2026-02-27T11:00:00Z,New Asgard,Medical Kits,286.57,false
2026-02-27T11:00:00Z,New Asgard,Clean Water,959.10,false
2026-02-27T11:00:00Z,New Asgard,Arc Reactor Cores,62.64,false
2026-02-27T11:00:00Z,New Asgard,Pym Particles,61.86,false
2026-02-27T12:00:00Z,Wakanda,Vibranium,619.90,false
2026-02-27T12:00:00Z,Wakanda,Medical Kits,150.45,false
2026-02-27T12:00:00Z,Wakanda,Clean Water,1530.40,false
2026-02-27T12:00:00Z,Wakanda,Arc Reactor Cores,99.45,false
2026-02-27T12:00:00Z,Wakanda,Pym Particles,30.08,false
2026-02-27T12:00:00Z,Sanctum Sanctorum,Vibranium,221.30,false
2026-02-27T12:00:00Z,Sanctum Sanctorum,Medical Kits,140.13,false
2026-02-27T12:00:00Z,Sanctum Sanctorum,Clean Water,1582.21,false
2026-02-27T12:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,25.05,false
2026-02-27T12:00:00Z,Sanctum Sanctorum,Pym Particles,0.00,false
2026-02-27T12:00:00Z,Avengers Compound,Vibranium,318.71,false
2026-02-27T12:00:00Z,Avengers Compound,Medical Kits,258.34,false
2026-02-27T12:00:00Z,Avengers Compound,Clean Water,2583.99,false
2026-02-27T12:00:00Z,Avengers Compound,Arc Reactor Cores,0.00,false
2026-02-27T12:00:00Z,Avengers Compound,Pym Particles,0.00,false
2026-02-27T12:00:00Z,Sokovia,Vibranium,275.02,false
2026-02-27T12:00:00Z,Sokovia,Medical Kits,279.11,false
2026-02-27T12:00:00Z,Sokovia,Clean Water,728.00,false
2026-02-27T12:00:00Z,Sokovia,Arc Reactor Cores,85.93,false
2026-02-27T12:00:00Z,Sokovia,Pym Particles,0.00,false
2026-02-27T12:00:00Z,New Asgard,Vibranium,392.42,false
2026-02-27T12:00:00Z,New Asgard,Medical Kits,272.29,false
2026-02-27T12:00:00Z,New Asgard,Clean Water,933.70,false
2026-02-27T12:00:00Z,New Asgard,Arc Reactor Cores,57.16,false
2026-02-27T12:00:00Z,New Asgard,Pym Particles,57.10,false
2026-02-27T13:00:00Z,Wakanda,Vibranium,976.61,false
2026-02-27T13:00:00Z,Wakanda,Medical Kits,138.53,false
2026-02-27T13:00:00Z,Wakanda,Clean Water,1509.24,false
2026-02-27T13:00:00Z,Wakanda,Arc Reactor Cores,92.70,false
2026-02-27T13:00:00Z,Wakanda,Pym Particles,26.92,false
2026-02-27T13:00:00Z,Sanctum Sanctorum,Vibranium,208.89,false
2026-02-27T13:00:00Z,Sanctum Sanctorum,Medical Kits,133.70,false
2026-02-27T13:00:00Z,Sanctum Sanctorum,Clean Water,1513.85,false
2026-02-27T13:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,23.27,false
2026-02-27T13:00:00Z,Sanctum Sanctorum,Pym Particles,0.00,false
2026-02-27T13:00:00Z,Avengers Compound,Vibranium,309.70,false
2026-02-27T13:00:00Z,Avengers Compound,Medical Kits,245.62,false
2026-02-27T13:00:00Z,Avengers Compound,Clean Water,2471.28,false
2026-02-27T13:00:00Z,Avengers Compound,Arc Reactor Cores,42.57,false
2026-02-27T13:00:00Z,Avengers Compound,Pym Particles,0.00,false
2026-02-27T13:00:00Z,Sokovia,Vibranium,260.34,false
2026-02-27T13:00:00Z,Sokovia,Medical Kits,263.44,false
2026-02-27T13:00:00Z,Sokovia,Clean Water,712.03,false
2026-02-27T13:00:00Z,Sokovia,Arc Reactor Cores,80.25,false
2026-02-27T13:00:00Z,Sokovia,Pym Particles,78.89,false
2026-02-27T13:00:00Z,New Asgard,Vibranium,378.24,false
2026-02-27T13:00:00Z,New Asgard,Medical Kits,264.24,false
2026-02-27T13:00:00Z,New Asgard,Clean Water,900.39,false
2026-02-27T13:00:00Z,New Asgard,Arc Reactor Cores,53.82,false
2026-02-27T13:00:00Z,New Asgard,Pym Particles,90.85,false
2026-02-27T14:00:00Z,Wakanda,Vibranium,956.94,false
2026-02-27T14:00:00Z,Wakanda,Medical Kits,130.59,false
2026-02-27T14:00:00Z,Wakanda,Clean Water,1470.57,false
2026-02-27T14:00:00Z,Wakanda,Arc Reactor Cores,84.96,false
2026-02-27T14:00:00Z,Wakanda,Pym Particles,22.76,false
2026-02-27T14:00:00Z,Sanctum Sanctorum,Vibranium,200.19,false
2026-02-27T14:00:00Z,Sanctum Sanctorum,Medical Kits,126.11,false
2026-02-27T14:00:00Z,Sanctum Sanctorum,Clean Water,1492.64,false
2026-02-27T14:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,21.16,false
2026-02-27T14:00:00Z,Sanctum Sanctorum,Pym Particles,0.00,false
2026-02-27T14:00:00Z,Avengers Compound,Vibranium,296.18,false
2026-02-27T14:00:00Z,Avengers Compound,Medical Kits,228.83,false
2026-02-27T14:00:00Z,Avengers Compound,Clean Water,2428.51,false
2026-02-27T14:00:00Z,Avengers Compound,Arc Reactor Cores,35.84,false
2026-02-27T14:00:00Z,Avengers Compound,Pym Particles,0.00,false
2026-02-27T14:00:00Z,Sokovia,Vibranium,245.69,false
2026-02-27T14:00:00Z,Sokovia,Medical Kits,248.69,false
2026-02-27T14:00:00Z,Sokovia,Clean Water,683.39,false
2026-02-27T14:00:00Z,Sokovia,Arc Reactor Cores,75.21,false
2026-02-27T14:00:00Z,Sokovia,Pym Particles,75.31,false
2026-02-27T14:00:00Z,New Asgard,Vibranium,359.98,false
2026-02-27T14:00:00Z,New Asgard,Medical Kits,247.27,false
2026-02-27T14:00:00Z,New Asgard,Clean Water,868.32,false
2026-02-27T14:00:00Z,New Asgard,Arc Reactor Cores,47.51,false
2026-02-27T14:00:00Z,New Asgard,Pym Particles,86.43,false
2026-02-27T15:00:00Z,Wakanda,Vibranium,909.24,false
2026-02-27T15:00:00Z,Wakanda,Medical Kits,123.06,false
2026-02-27T15:00:00Z,Wakanda,Clean Water,1426.67,false
2026-02-27T15:00:00Z,Wakanda,Arc Reactor Cores,76.89,false
2026-02-27T15:00:00Z,Wakanda,Pym Particles,22.10,false
2026-02-27T15:00:00Z,Sanctum Sanctorum,Vibranium,190.39,false
2026-02-27T15:00:00Z,Sanctum Sanctorum,Medical Kits,119.08,false
2026-02-27T15:00:00Z,Sanctum Sanctorum,Clean Water,1447.14,false
2026-02-27T15:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,18.72,false
2026-02-27T15:00:00Z,Sanctum Sanctorum,Pym Particles,0.00,false
2026-02-27T15:00:00Z,Avengers Compound,Vibranium,861.40,false
2026-02-27T15:00:00Z,Avengers Compound,Medical Kits,217.95,false
2026-02-27T15:00:00Z,Avengers Compound,Clean Water,2383.80,false
2026-02-27T15:00:00Z,Avengers Compound,Arc Reactor Cores,33.78,false
2026-02-27T15:00:00Z,Avengers Compound,Pym Particles,0.00,false
2026-02-27T15:00:00Z,Sokovia,Vibranium,234.24,false
2026-02-27T15:00:00Z,Sokovia,Medical Kits,241.98,false
2026-02-27T15:00:00Z,Sokovia,Clean Water,647.67,false
2026-02-27T15:00:00Z,Sokovia,Arc Reactor Cores,70.63,false
2026-02-27T15:00:00Z,Sokovia,Pym Particles,67.18,false
2026-02-27T15:00:00Z,New Asgard,Vibranium,340.14,false
2026-02-27T15:00:00Z,New Asgard,Medical Kits,238.31,false
2026-02-27T15:00:00Z,New Asgard,Clean Water,833.49,false
2026-02-27T15:00:00Z,New Asgard,Arc Reactor Cores,43.44,false
2026-02-27T15:00:00Z,New Asgard,Pym Particles,83.32,false
2026-02-27T16:00:00Z,Wakanda,Vibranium,874.84,false
2026-02-27T16:00:00Z,Wakanda,Medical Kits,118.38,false
2026-02-27T16:00:00Z,Wakanda,Clean Water,1396.26,false
2026-02-27T16:00:00Z,Wakanda,Arc Reactor Cores,69.60,false
2026-02-27T16:00:00Z,Wakanda,Pym Particles,19.58,false
2026-02-27T16:00:00Z,Sanctum Sanctorum,Vibranium,179.69,false
2026-02-27T16:00:00Z,Sanctum Sanctorum,Medical Kits,112.83,false
2026-02-27T16:00:00Z,Sanctum Sanctorum,Clean Water,1404.91,false
2026-02-27T16:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,15.86,false
2026-02-27T16:00:00Z,Sanctum Sanctorum,Pym Particles,0.00,false
2026-02-27T16:00:00Z,Avengers Compound,Vibranium,829.03,false
2026-02-27T16:00:00Z,Avengers Compound,Medical Kits,211.02,false
2026-02-27T16:00:00Z,Avengers Compound,Clean Water,2334.13,false
2026-02-27T16:00:00Z,Avengers Compound,Arc Reactor Cores,30.20,false
2026-02-27T16:00:00Z,Avengers Compound,Pym Particles,0.00,false
2026-02-27T16:00:00Z,Sokovia,Vibranium,226.42,false
2026-02-27T16:00:00Z,Sokovia,Medical Kits,230.43,false
2026-02-27T16:00:00Z,Sokovia,Clean Water,630.01,false
2026-02-27T16:00:00Z,Sokovia,Arc Reactor Cores,67.61,false
2026-02-27T16:00:00Z,Sokovia,Pym Particles,61.62,false
2026-02-27T16:00:00Z,New Asgard,Vibranium,327.55,false
2026-02-27T16:00:00Z,New Asgard,Medical Kits,226.70,false
2026-02-27T16:00:00Z,New Asgard,Clean Water,792.29,false
2026-02-27T16:00:00Z,New Asgard,Arc Reactor Cores,40.19,false
2026-02-27T16:00:00Z,New Asgard,Pym Particles,76.77,false
2026-02-27T17:00:00Z,Wakanda,Vibranium,857.34,false
2026-02-27T17:00:00Z,Wakanda,Medical Kits,111.98,false
2026-02-27T17:00:00Z,Wakanda,Clean Water,1360.51,false
2026-02-27T17:00:00Z,Wakanda,Arc Reactor Cores,65.39,false
2026-02-27T17:00:00Z,Wakanda,Pym Particles,17.68,false
2026-02-27T17:00:00Z,Sanctum Sanctorum,Vibranium,172.51,false
2026-02-27T17:00:00Z,Sanctum Sanctorum,Medical Kits,198.11,false
2026-02-27T17:00:00Z,Sanctum Sanctorum,Clean Water,1337.07,false
2026-02-27T17:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,10.60,false
2026-02-27T17:00:00Z,Sanctum Sanctorum,Pym Particles,0.00,false
2026-02-27T17:00:00Z,Avengers Compound,Vibranium,811.63,false
2026-02-27T17:00:00Z,Avengers Compound,Medical Kits,204.69,false
2026-02-27T17:00:00Z,Avengers Compound,Clean Water,2279.65,false
2026-02-27T17:00:00Z,Avengers Compound,Arc Reactor Cores,24.74,false
2026-02-27T17:00:00Z,Avengers Compound,Pym Particles,0.00,false
2026-02-27T17:00:00Z,Sokovia,Vibranium,219.86,false
2026-02-27T17:00:00Z,Sokovia,Medical Kits,217.95,false
2026-02-27T17:00:00Z,Sokovia,Clean Water,606.95,false
2026-02-27T17:00:00Z,Sokovia,Arc Reactor Cores,65.06,false
2026-02-27T17:00:00Z,Sokovia,Pym Particles,58.06,false
2026-02-27T17:00:00Z,New Asgard,Vibranium,319.83,false
2026-02-27T17:00:00Z,New Asgard,Medical Kits,221.32,false
2026-02-27T17:00:00Z,New Asgard,Clean Water,755.49,false
2026-02-27T17:00:00Z,New Asgard,Arc Reactor Cores,35.21,false
2026-02-27T17:00:00Z,New Asgard,Pym Particles,74.20,false
2026-02-27T18:00:00Z,Wakanda,Vibranium,819.35,false
2026-02-27T18:00:00Z,Wakanda,Medical Kits,107.64,false
2026-02-27T18:00:00Z,Wakanda,Clean Water,1303.24,false
2026-02-27T18:00:00Z,Wakanda,Arc Reactor Cores,58.37,false
2026-02-27T18:00:00Z,Wakanda,Pym Particles,13.93,false
2026-02-27T18:00:00Z,Sanctum Sanctorum,Vibranium,159.62,false
2026-02-27T18:00:00Z,Sanctum Sanctorum,Medical Kits,191.08,false
2026-02-27T18:00:00Z,Sanctum Sanctorum,Clean Water,1276.29,false
2026-02-27T18:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,7.16,false
2026-02-27T18:00:00Z,Sanctum Sanctorum,Pym Particles,0.00,false
2026-02-27T18:00:00Z,Avengers Compound,Vibranium,794.87,false
2026-02-27T18:00:00Z,Avengers Compound,Medical Kits,191.75,false
2026-02-27T18:00:00Z,Avengers Compound,Clean Water,2914.43,false
2026-02-27T18:00:00Z,Avengers Compound,Arc Reactor Cores,21.08,false
2026-02-27T18:00:00Z,Avengers Compound,Pym Particles,0.00,false
2026-02-27T18:00:00Z,Sokovia,Vibranium,211.17,false
2026-02-27T18:00:00Z,Sokovia,Medical Kits,203.92,false
2026-02-27T18:00:00Z,Sokovia,Clean Water,575.12,false
2026-02-27T18:00:00Z,Sokovia,Arc Reactor Cores,59.60,false
